Customer|Customer Name|Customer Currency Code|Currency|Transaction Type|Apply to Invoice|Invoice|Amount|Original Amount|Due/Payment Date|Exchange Rate|Invoice Date|Credit Hold|City|Contact|Credit Limit|Terms|Terms Code Description|Prov/State|Phone|Type|Salesperson|Name|Phone[1]
AR-S063|S.P. MEGA SDN BHD|MYR|MYR|I|1004998|1004998|6300.00000000|6300.00000000|31-03-21|1|09-12-20||||1500000.00000000|90|90 Days||||Kok Wai||04-356 2336
AR-D011|DYNABRIDGE S/B|MYR|MYR|I|1003386|1003386|63087.70000000|63087.70000000|30-11-20|1|17-09-20||||3000000.00000000|60|60 Days||||Ken||03-9130 9886
AR-J025|JDC (M) CORPORATION SDN BHD|MYR|MYR|I|  80043|  80043|63094.36000000|63094.36000000|30-10-17|1|22-08-17|*CREDIT HOLD*|||500000.00000000|60|60 Days||||||03-8024 0405
AR-P120|PANADUNIA SDN BHD|MYR|MYR|I|1002974|1002974|631.20000000|631.20000000|30-10-20|1|28-08-20||||2000000.00000000|60|60 Days||||Ken||03-8961 3111
AR-M114|MGB CONSTRUCTION & ENGINEERING SDN BHD|MYR|MYR|I|1004866|1004866|63179.85000000|63179.85000000|31-03-21|1|01-12-20||||2000000.00000000|60|60 Days||||BILL||03-7874 5888
AR-A010|ALPACE ENGINEERING S/B|MYR|MYR|I|1005104|1005104|6318.00000000|6318.00000000|28-02-21|1|16-12-20||||2000000.00000000|60|60 Days||||Mei||03-5882 5389
AR-C018|CASTMET SDN BHD|MYR|MYR|I|  70119|  70119|63341.78000000|63341.78000000|30-07-16|1|23-05-16|*CREDIT HOLD*|||5000000.00000000|30|30 Days||||||03-7733 3163
AR-G063|G N P CONSTRUCTION SDN BHD|MYR|MYR|I|  92127|  92127|63369.75000000|63369.75000000|30-03-19|1|15-01-19|*CREDIT HOLD*|||1000000.00000000|60|60 Days||||||09-748 7810
AR-C018|CASTMET SDN BHD|MYR|MYR|I|  69684|  69684|63396.96000000|63396.96000000|30-07-16|1|03-05-16|*CREDIT HOLD*|||5000000.00000000|30|30 Days||||||03-7733 3163
AR-M093|MCC OVERSEAS (M) SDN BHD|MYR|MYR|I|  97109|  97109|6340.01000000|6340.01000000|30-01-20|1|06-11-19|*CREDIT HOLD*|||800000.00000000|60|60 Days||||Mei||03-4065 0111
AR-B036|BRUNSFIELD TRADING SDN BERHAD|MYR|MYR|I|1004572|1004572|6350.00000000|6350.00000000|28-02-21|1|17-11-20||||5000000.00000000|90|90 Days||||Mei||03-7726 9898
AR-E020|EK BUILD SDN BHD|MYR|MYR|D|0|DN20042|63604.34000000|63604.34000000|31-05-20|1|31-05-20|*CREDIT HOLD*|||1000000.00000000|60|60 Days||||Mei||03-6274 0027
AR-C129|CONTROL INSTRUMENTS (M) SDN BHD|MYR|MYR|I|1004624|1004624|63616.00000000|63616.00000000|31-01-21|1|19-11-20||||3000000.00000000|60|60 Days||||BILL||06-799 1627
AR-C129|CONTROL INSTRUMENTS (M) SDN BHD|MYR|MYR|I|1004685|1004685|63616.00000000|63616.00000000|31-01-21|1|24-11-20||||3000000.00000000|60|60 Days||||BILL||06-799 1627
AR-G004|GEOPANCAR S/B|MYR|MYR|I|1003302|1003302|6375.00000000|6375.00000000|30-11-20|1|14-09-20||||10000000.00000000|60|60 Days||||Mei||03-2287 3393
AR-P058|PEMBINAAN BINTANG BARU SDN BHD|MYR|MYR|I|1005356|1005356|63808.72000000|63808.72000000|31-03-21|1|04-01-21||||10000000.00000000|0|CASH||||Mei||03-6275 6555*
AR-P058|PEMBINAAN BINTANG BARU SDN BHD|MYR|MYR|I|1005006|1005006|63840.44000000|63840.44000000|28-02-21|1|09-12-20||||10000000.00000000|0|CASH||||Mei||03-6275 6555*
AR-S221|SSANGYONG ENGINEERING & CONSTRUCTION CO. LTD.|MYR|MYR|I|1004158|1004158|63889.02000000|63889.02000000|30-12-20|1|26-10-20||||2000000.00000000|60|60 Days||||Kok Wai||603-2181 6169 / 6515
AR-U027|UNDERGROUND TECHNOLOGY ENGINEERING CONSTRUCTION PTE. LTD.|MYR|MYR|I|1004133|1004133|6390.00000000|6390.00000000|30-12-20|1|23-10-20||||1000000.00000000|60|60 Days||||Kok Wai||03-8605 3312
AR-P120|PANADUNIA SDN BHD|MYR|MYR|I|1001680|1001680|64.50000000|64.50000000|30-08-20|1|17-06-20||||2000000.00000000|60|60 Days||||Ken||03-8961 3111
AR-P058|PEMBINAAN BINTANG BARU SDN BHD|MYR|MYR|I|1005360|1005360|64053.51000000|64053.51000000|31-03-21|1|04-01-21||||10000000.00000000|0|CASH||||Mei||03-6275 6555*
AR-P058|PEMBINAAN BINTANG BARU SDN BHD|MYR|MYR|I|1004954|1004954|64078.08000000|64078.08000000|28-02-21|1|05-12-20||||10000000.00000000|0|CASH||||Mei||03-6275 6555*
AR-C114|CHINA 1ST METALLURGICAL CONSTRUCTION (M) SDN BHD|MYR|MYR|I|  97608|  97608|64114.80000000|64114.80000000|01-03-20|1|13-12-19|*CREDIT HOLD*|||0.00000000|30|30 Days||||Mei||03-80113148
AR-C114|CHINA 1ST METALLURGICAL CONSTRUCTION (M) SDN BHD|MYR|MYR|I|  97748|  97748|64114.80000000|64114.80000000|01-03-20|1|20-12-19|*CREDIT HOLD*|||0.00000000|30|30 Days||||Mei||03-80113148
AR-C114|CHINA 1ST METALLURGICAL CONSTRUCTION (M) SDN BHD|MYR|MYR|I|  97833|  97833|64114.80000000|64114.80000000|01-03-20|1|27-12-19|*CREDIT HOLD*|||0.00000000|30|30 Days||||Mei||03-80113148
AR-C114|CHINA 1ST METALLURGICAL CONSTRUCTION (M) SDN BHD|MYR|MYR|I|1000029|1000029|64114.80000000|64114.80000000|30-03-20|1|02-01-20|*CREDIT HOLD*|||0.00000000|30|30 Days||||Mei||03-80113148
AR-M093|MCC OVERSEAS (M) SDN BHD|MYR|MYR|I|  97352|  97352|64213.18000000|64213.18000000|30-01-20|1|28-11-19|*CREDIT HOLD*|||800000.00000000|60|60 Days||||Mei||03-4065 0111
AR-P120|PANADUNIA SDN BHD|MYR|MYR|I|  97718|  97718|6429.50000000|6429.50000000|01-03-20|1|24-12-19||||2000000.00000000|60|60 Days||||Ken||03-8961 3111
AR-H057|HUASHI (MALAYSIA) SDN BHD|MYR|MYR|I|  97291|  97291|31850.32000000|64309.00000000|29-02-20|1|26-11-19|*CREDIT HOLD*|||8000000.00000000|90|90 Days||||Mei||03-9174 5568
AR-K076|KLUANG PRACTICAL ENGINEERING SDN BHD|MYR|MYR|I|1005186|1005186|64320.00000000|64320.00000000|28-02-21|1|19-12-20||||500000.00000000|60|60 Days||||Kok Wai||07-7715 676 / 7715 686
AR-M093|MCC OVERSEAS (M) SDN BHD|MYR|MYR|I|  97257|  97257|64346.34000000|64346.34000000|30-01-20|1|23-11-19|*CREDIT HOLD*|||800000.00000000|60|60 Days||||Mei||03-4065 0111
AR-C102|CTSM TRADING SDN BHD|MYR|MYR|I|1005039|1005039|64380.00000000|64380.00000000|28-02-21|1|10-12-20||||500000.00000000|60|60 Days||||Eeyan||03-8063 5191
AR-D011|DYNABRIDGE S/B|MYR|MYR|I|1004368|1004368|6440.00000000|6440.00000000|31-01-21|1|04-11-20||||3000000.00000000|60|60 Days||||Ken||03-9130 9886
AR-D011|DYNABRIDGE S/B|MYR|MYR|I|1005023|1005023|6440.00000000|6440.00000000|28-02-21|1|12-12-20||||3000000.00000000|60|60 Days||||Ken||03-9130 9886
AR-L059|LAYUN ENTERPRISE|MYR|MYR|I|DN17056|DN17056|6455.56000000|6455.56000000|30-11-17|1|30-11-17||||200000.00000000|0|CASH||||||085-411 519
AR-L059|LAYUN ENTERPRISE|MYR|MYR|I|DN17066|DN17066|6455.56000000|6455.56000000|31-12-17|1|31-12-17||||200000.00000000|0|CASH||||||085-411 519
AR-E009|ECONPILE (M) S/B|MYR|MYR|I|1003155|1003155|64561.97000000|64561.97000000|30-11-20|1|05-09-20||||8000000.00000000|60|60 Days||||Mei||03-9171 9999
AR-G003|GEOHAN S/B|MYR|MYR|I|1004381|1004381|6460.40000000|6460.40000000|31-01-21|1|06-11-20||||5000000.00000000|60|60 Days||||Kok Wai||03-7727 3608
AR-G063|G N P CONSTRUCTION SDN BHD|MYR|MYR|P|DN19006|DN19006|0.00000000|-6465.32000000|20-10-20|1|20-10-20|*CREDIT HOLD*|||1000000.00000000|60|60 Days||||||09-748 7810
AR-N033|NESTCON BUILDERS SDN BHD|MYR|MYR|I|1003989|1003989|64660.44000000|64660.44000000|30-12-20|1|16-10-20||||3000000.00000000|60|60 Days||||Kok Wai||03-8080 7792
AR-K072|KERJAYA PROSPEK (M) SDN BHD|MYR|MYR|I|1004568|1004568|64705.00000000|64705.00000000|31-01-21|1|13-11-20||||0.00000000|60|60 Days||||Kok Wai||03-6277 5192
AR-A010|ALPACE ENGINEERING S/B|MYR|MYR|I|1004045|1004045|6480.00000000|6480.00000000|30-12-20|1|20-10-20||||2000000.00000000|60|60 Days||||Mei||03-5882 5389
AR-A010|ALPACE ENGINEERING S/B|MYR|MYR|I|1004218|1004218|6480.00000000|6480.00000000|30-12-20|1|27-10-20||||2000000.00000000|60|60 Days||||Mei||03-5882 5389
AR-S063|S.P. MEGA SDN BHD|MYR|MYR|I|1003059|1003059|64898.06000000|64898.06000000|30-12-20|1|01-09-20||||1500000.00000000|90|90 Days||||Kok Wai||04-356 2336
AR-E028|eTEC E&C (M) SDN BHD|MYR|MYR|I|  95555|  95555|64904.80000000|64904.80000000|29-11-19|1|10-08-19|*CREDIT HOLD*|||1000000.00000000|30|30 Days||||||03-2070 1389
AR-C018|CASTMET SDN BHD|MYR|MYR|I|  70285|  70285|64906.60000000|64906.60000000|30-07-16|1|31-05-16|*CREDIT HOLD*|||5000000.00000000|30|30 Days||||||03-7733 3163
AR-M132|MGB SANY (M) IBS SDN BHD|MYR|MYR|I|1003742|1003742|64978.75000000|64978.75000000|30-12-20|1|05-10-20||||2000000.00000000|60|60 Days||||BILL||06-797 1855
AR-V002|VONCOM SDN BHD|MYR|MYR|I|1005311|1005311|650.00000000|650.00000000|28-02-21|1|31-12-20||||500000.00000000|60|60 Days||||BILL||03-2303 4718
AR-G003|GEOHAN S/B|MYR|MYR|I|1003151|1003151|65024.64000000|65024.64000000|30-11-20|1|04-09-20||||5000000.00000000|60|60 Days||||Kok Wai||03-7727 3608
AR-A115|AIMA CONSTRUCTION SDN BHD|MYR|MYR|I|1004883|1004883|6505.43000000|6505.43000000|31-03-21|1|01-12-20||||1000000.00000000|30|30 Days||||Kok Wai||03-8068 4331
AR-A052|SS BASE CONTRACTORS SDN BHD|MYR|MYR|I|DN19026|DN19026|6513.96000000|6513.96000000|31-05-19|1|31-05-19|*CREDIT HOLD*|||500000.00000000|0|CASH||||||03-7782 1050
AR-A052|SS BASE CONTRACTORS SDN BHD|MYR|MYR|I|DN19034|DN19034|6513.96000000|6513.96000000|30-06-19|1|30-06-19|*CREDIT HOLD*|||500000.00000000|0|CASH||||||03-7782 1050
AR-A052|SS BASE CONTRACTORS SDN BHD|MYR|MYR|I|DN19043|DN19043|6513.96000000|6513.96000000|31-07-19|1|31-07-19|*CREDIT HOLD*|||500000.00000000|0|CASH||||||03-7782 1050
AR-A052|SS BASE CONTRACTORS SDN BHD|MYR|MYR|I|DN19052|DN19052|6513.96000000|6513.96000000|31-08-19|1|31-08-19|*CREDIT HOLD*|||500000.00000000|0|CASH||||||03-7782 1050
AR-A052|SS BASE CONTRACTORS SDN BHD|MYR|MYR|I|DN19061|DN19061|6513.96000000|6513.96000000|30-09-19|1|30-09-19|*CREDIT HOLD*|||500000.00000000|0|CASH||||||03-7782 1050
AR-B004|BIAXIS (M) SDN BHD|MYR|MYR|I|  87460|  87460|65138.80000000|65138.80000000|30-08-18|1|20-06-18|*CREDIT HOLD*|||1000000.00000000|60|60 Days||||Mei||03-8024 0405
AR-P058|PEMBINAAN BINTANG BARU SDN BHD|MYR|MYR|I|1005659|1005659|6516.58000000|6516.58000000|31-05-21|1|21-01-21||||10000000.00000000|0|CASH||||Mei||03-6275 6555*
AR-C114|CHINA 1ST METALLURGICAL CONSTRUCTION (M) SDN BHD|MYR|MYR|I|1002586|1002586|65167.00000000|65167.00000000|29-11-20|1|07-08-20|*CREDIT HOLD*|||0.00000000|30|30 Days||||Mei||03-80113148
AR-N003|NIAGA SARI SDN BHD|MYR|MYR|I|1004412|1004412|65215.90000000|65215.90000000|31-01-21|1|06-11-20||||3000000.00000000|60|60 Days||||BILL||03-4270 1528
AR-M127|MERCU MAJUNIAGA SDN BHD|MYR|MYR|I|1005113|1005113|65263.71000000|65263.71000000|31-03-21|1|17-12-20||||2000000.00000000|90|90 Days||||Eeyan||05-241 1373
AR-C129|CONTROL INSTRUMENTS (M) SDN BHD|MYR|MYR|I|1003385|1003385|65280.00000000|65280.00000000|30-11-20|1|15-09-20||||3000000.00000000|60|60 Days||||BILL||06-799 1627
AR-P037|PESONA METRO SDN BHD|MYR|MYR|I|1005025|1005025|65307.10000000|65307.10000000|28-02-21|1|11-12-20||||5000000.00000000|30|30 Days||||Kok Wai||03-8941 0818
AR-S063|S.P. MEGA SDN BHD|MYR|MYR|I|1005103|1005103|6536.00000000|6536.00000000|31-03-21|1|15-12-20||||1500000.00000000|90|90 Days||||Kok Wai||04-356 2336
AR-B036|BRUNSFIELD TRADING SDN BERHAD|MYR|MYR|I|1003955|1003955|65360.00000000|65360.00000000|29-01-21|1|15-10-20||||5000000.00000000|90|90 Days||||Mei||03-7726 9898
AR-P058|PEMBINAAN BINTANG BARU SDN BHD|MYR|MYR|I|1005265|1005265|65464.06000000|65464.06000000|28-02-21|1|24-12-20||||10000000.00000000|0|CASH||||Mei||03-6275 6555*
AR-O014|ORIENT AROTEK ENGINEERING & TRADING SDN BHD|MYR|MYR|I|1003992|1003992|65560.00000000|65560.00000000|30-12-20|1|17-10-20||||1500000.00000000|30|30 Days||||Mei||03-3319 8813
AR-G004|GEOPANCAR S/B|MYR|MYR|I|1004810|1004810|6558.50000000|6558.50000000|31-01-21|1|28-11-20||||10000000.00000000|60|60 Days||||Mei||03-2287 3393
AR-S005|SOILS & FOUNDATIONS S/B|MYR|MYR|I|1004743|1004743|656.60000000|656.60000000|31-01-21|1|25-11-20||||500000.00000000|30|30 Days||||Ken||03-7982 3366
AR-G057|GEOSPEC ENGINEERING SDN BHD|MYR|MYR|I|1004593|1004593|65635.20000000|65635.20000000|31-01-21|1|18-11-20||||500000.00000000|0|CASH||||Ken||6082-428695
AR-L018|LEBROTHERS CONSTRUCTION S/B|MYR|MYR|I|1004285|1004285|6571.82000000|6571.82000000|30-12-20|1|31-10-20||||8000000.00000000|60|60 Days||||Eeyan||03-8926 6098
AR-E009|ECONPILE (M) S/B|MYR|MYR|I|1003655|1003655|65740.80000000|65740.80000000|30-12-20|1|01-10-20||||8000000.00000000|60|60 Days||||Mei||03-9171 9999
AR-E009|ECONPILE (M) S/B|MYR|MYR|I|1003997|1003997|65740.80000000|65740.80000000|30-12-20|1|17-10-20||||8000000.00000000|60|60 Days||||Mei||03-9171 9999
AR-E009|ECONPILE (M) S/B|MYR|MYR|I|1004075|1004075|65740.80000000|65740.80000000|30-12-20|1|21-10-20||||8000000.00000000|60|60 Days||||Mei||03-9171 9999
AR-H057|HUASHI (MALAYSIA) SDN BHD|MYR|MYR|I|  97489|  97489|65791.00000000|65791.00000000|31-03-20|1|03-12-19|*CREDIT HOLD*|||8000000.00000000|90|90 Days||||Mei||03-9174 5568
AR-H057|HUASHI (MALAYSIA) SDN BHD|MYR|MYR|I|  97581|  97581|65791.00000000|65791.00000000|31-03-20|1|10-12-19|*CREDIT HOLD*|||8000000.00000000|90|90 Days||||Mei||03-9174 5568
AR-C018|CASTMET SDN BHD|MYR|MYR|I|  69865|  69865|65824.68000000|65824.68000000|30-07-16|1|10-05-16|*CREDIT HOLD*|||5000000.00000000|30|30 Days||||||03-7733 3163
AR-E020|EK BUILD SDN BHD|MYR|MYR|I|  95731|  95731|65826.40000000|65826.40000000|30-10-19|1|22-08-19|*CREDIT HOLD*|||1000000.00000000|60|60 Days||||Mei||03-6274 0027
AR-P100|PC GEOTECHNIC SDN BHD|MYR|MYR|D|0|DN20096|6586.70000000|6586.70000000|31-08-20|1|31-08-20||||650000.00000000|60|60 Days||||Mei||03-3323 7333
AR-A023|ANEKA JARINGAN SDN BHD|MYR|MYR|I|1004852|1004852|65931.39000000|65931.39000000|31-12-20|1|30-11-20||||3000000.00000000|30|30 Days||||Mei||03-8657 5150
AR-A023|ANEKA JARINGAN SDN BHD|MYR|MYR|I|1004320|1004320|65938.00000000|65938.00000000|31-12-20|1|03-11-20||||3000000.00000000|30|30 Days||||Mei||03-8657 5150
AR-H057|HUASHI (MALAYSIA) SDN BHD|MYR|MYR|I|  97389|  97389|65986.80000000|65986.80000000|29-02-20|1|29-11-19|*CREDIT HOLD*|||8000000.00000000|90|90 Days||||Mei||03-9174 5568
AR-H057|HUASHI (MALAYSIA) SDN BHD|MYR|MYR|I|  97744|  97744|65986.80000000|65986.80000000|31-03-20|1|20-12-19|*CREDIT HOLD*|||8000000.00000000|90|90 Days||||Mei||03-9174 5568
AR-E012|ECHOTEX SDN BHD|MYR|MYR|I|1003204|1003204|6600.00000000|6600.00000000|31-10-20|1|09-09-20||||500000.00000000|30|30 Days||||Mei||03-8925 3933
AR-G040|GAGASAN RHEMA ENGINEERING SDN BHD|MYR|MYR|I|1004592|1004592|6600.00000000|6600.00000000|31-01-21|1|18-11-20||||600000.00000000|60|60 Days||||Eeyan||03-8944 0882
AR-C129|CONTROL INSTRUMENTS (M) SDN BHD|MYR|MYR|I|1004549|1004549|66032.00000000|66032.00000000|31-01-21|1|17-11-20||||3000000.00000000|60|60 Days||||BILL||06-799 1627
AR-T116|TANJUNG TERAS SDN. BHD.|MYR|MYR|I|1003448|1003448|66064.65000000|66064.65000000|30-12-20|1|21-09-20||||3000000.00000000|90|90 Days||||Kok Wai||03-9173 8288
AR-S221|SSANGYONG ENGINEERING & CONSTRUCTION CO. LTD.|MYR|MYR|I|1004141|1004141|66065.67000000|66065.67000000|30-12-20|1|24-10-20||||2000000.00000000|60|60 Days||||Kok Wai||603-2181 6169 / 6515
AR-J025|JDC (M) CORPORATION SDN BHD|MYR|MYR|I|  79354|  79354|6609.10000000|6609.10000000|30-09-17|1|11-07-17|*CREDIT HOLD*|||500000.00000000|60|60 Days||||||03-8024 0405
AR-G063|G N P CONSTRUCTION SDN BHD|MYR|MYR|P|  91114|  91114|0.00000000|-66134.02000000|30-11-20|1|30-11-20|*CREDIT HOLD*|||1000000.00000000|60|60 Days||||||09-748 7810
AR-E009|ECONPILE (M) S/B|MYR|MYR|I|1004722|1004722|66161.25000000|66161.25000000|31-01-21|1|24-11-20||||8000000.00000000|60|60 Days||||Mei||03-9171 9999
AR-B082|BIAXIS GEOTECHNIQUE SDN BHD|MYR|MYR|I|  90604|  90604|6620.00000000|6620.00000000|30-12-18|1|29-10-18|*CREDIT HOLD*|||0.00000000|60|60 Days||||||03-8024 0405
AR-B004|BIAXIS (M) SDN BHD|MYR|MYR|I|  86910|  86910|66245.76000000|66245.76000000|30-07-18|1|22-05-18|*CREDIT HOLD*|||1000000.00000000|60|60 Days||||Mei||03-8024 0405
AR-E009|ECONPILE (M) S/B|MYR|MYR|I|1004748|1004748|66269.25000000|66269.25000000|31-01-21|1|25-11-20||||8000000.00000000|60|60 Days||||Mei||03-9171 9999
AR-G079|GEOTECHNICAL ALLIANCE SDN BHD|MYR|MYR|I|1003111|1003111|66382.60000000|66382.60000000|30-11-20|1|03-09-20||||1000000.00000000|60|60 Days||||Mei||
AR-P100|PC GEOTECHNIC SDN BHD|MYR|MYR|I|1001214|1001214|6640.00000000|6640.00000000|30-07-20|1|11-05-20||||650000.00000000|60|60 Days||||Mei||03-3323 7333
AR-M127|MERCU MAJUNIAGA SDN BHD|MYR|MYR|I|1004410|1004410|66413.00000000|66413.00000000|28-02-21|1|06-11-20||||2000000.00000000|90|90 Days||||Eeyan||05-241 1373
AR-E009|ECONPILE (M) S/B|MYR|MYR|I|1004454|1004454|66424.50000000|66424.50000000|31-01-21|1|09-11-20||||8000000.00000000|60|60 Days||||Mei||03-9171 9999
AR-N033|NESTCON BUILDERS SDN BHD|MYR|MYR|I|1004726|1004726|66543.44000000|66543.44000000|31-01-21|1|24-11-20||||3000000.00000000|60|60 Days||||Kok Wai||03-8080 7792
AR-O014|ORIENT AROTEK ENGINEERING & TRADING SDN BHD|MYR|MYR|I|1004457|1004457|66553.00000000|66553.00000000|31-12-20|1|09-11-20||||1500000.00000000|30|30 Days||||Mei||03-3319 8813
AR-P058|PEMBINAAN BINTANG BARU SDN BHD|MYR|MYR|I|1003829|1003829|6657.25000000|6657.25000000|30-12-20|1|08-10-20||||10000000.00000000|0|CASH||||Mei||03-6275 6555*
AR-P100|PC GEOTECHNIC SDN BHD|MYR|MYR|I|  96663|  96663|6660.00000000|6660.00000000|30-12-19|1|19-10-19||||650000.00000000|60|60 Days||||Mei||03-3323 7333
AR-P100|PC GEOTECHNIC SDN BHD|MYR|MYR|I|  97465|  97465|6660.00000000|6660.00000000|01-03-20|1|04-12-19||||650000.00000000|60|60 Days||||Mei||03-3323 7333
AR-S005|SOILS & FOUNDATIONS S/B|MYR|MYR|I|1005099|1005099|66670.00000000|66670.00000000|28-02-21|1|17-12-20||||500000.00000000|30|30 Days||||Ken||03-7982 3366
AR-P058|PEMBINAAN BINTANG BARU SDN BHD|MYR|MYR|I|1003796|1003796|6669.68000000|6669.68000000|30-12-20|1|07-10-20||||10000000.00000000|0|CASH||||Mei||03-6275 6555*
AR-P058|PEMBINAAN BINTANG BARU SDN BHD|MYR|MYR|I|1003841|1003841|6669.68000000|6669.68000000|30-12-20|1|09-10-20||||10000000.00000000|0|CASH||||Mei||03-6275 6555*
AR-P058|PEMBINAAN BINTANG BARU SDN BHD|MYR|MYR|I|1004003|1004003|6669.68000000|6669.68000000|30-12-20|1|17-10-20||||10000000.00000000|0|CASH||||Mei||03-6275 6555*
AR-P058|PEMBINAAN BINTANG BARU SDN BHD|MYR|MYR|I|1004143|1004143|6669.68000000|6669.68000000|30-12-20|1|24-10-20||||10000000.00000000|0|CASH||||Mei||03-6275 6555*
AR-P058|PEMBINAAN BINTANG BARU SDN BHD|MYR|MYR|I|1004196|1004196|6669.68000000|6669.68000000|30-12-20|1|28-10-20||||10000000.00000000|0|CASH||||Mei||03-6275 6555*
AR-P058|PEMBINAAN BINTANG BARU SDN BHD|MYR|MYR|I|1004361|1004361|6669.68000000|6669.68000000|31-01-21|1|05-11-20||||10000000.00000000|0|CASH||||Mei||03-6275 6555*
AR-G004|GEOPANCAR S/B|MYR|MYR|I|1003282|1003282|66695.05000000|66695.05000000|30-11-20|1|12-09-20||||10000000.00000000|60|60 Days||||Mei||03-2287 3393
AR-N033|NESTCON BUILDERS SDN BHD|MYR|MYR|I|1004666|1004666|66710.68000000|66710.68000000|31-01-21|1|21-11-20||||3000000.00000000|60|60 Days||||Kok Wai||03-8080 7792
AR-B036|BRUNSFIELD TRADING SDN BERHAD|MYR|MYR|I|1003279|1003279|66720.00000000|66720.00000000|30-12-20|1|11-09-20||||5000000.00000000|90|90 Days||||Mei||03-7726 9898
AR-A010|ALPACE ENGINEERING S/B|MYR|MYR|I|1003798|1003798|6682.50000000|6682.50000000|30-12-20|1|08-10-20||||2000000.00000000|60|60 Days||||Mei||03-5882 5389
AR-A010|ALPACE ENGINEERING S/B|MYR|MYR|I|1003909|1003909|6682.50000000|6682.50000000|30-12-20|1|13-10-20||||2000000.00000000|60|60 Days||||Mei||03-5882 5389
AR-G063|G N P CONSTRUCTION SDN BHD|MYR|MYR|I|  91114|  91114|816.23000000|66950.25000000|30-01-19|1|16-11-18|*CREDIT HOLD*|||1000000.00000000|60|60 Days||||||09-748 7810
AR-M127|MERCU MAJUNIAGA SDN BHD|MYR|MYR|I|1004864|1004864|6698.75000000|6698.75000000|31-03-21|1|01-12-20||||2000000.00000000|90|90 Days||||Eeyan||05-241 1373
AR-I012|ING CHUAN HARDWARE S/B|MYR|MYR|I|1005639|1005639|6699.00000000|6699.00000000|14-01-21|1|14-01-21||||500000.00000000|0|CASH||||BILL||03-9044 0061
AR-A010|ALPACE ENGINEERING S/B|MYR|MYR|I|1003094|1003094|6700.00000000|6700.00000000|30-11-20|1|03-09-20||||2000000.00000000|60|60 Days||||Mei||03-5882 5389
AR-A010|ALPACE ENGINEERING S/B|MYR|MYR|I|1005152|1005152|6700.00000000|6700.00000000|28-02-21|1|18-12-20||||2000000.00000000|60|60 Days||||Mei||03-5882 5389
AR-M140|MCE MARKETING SDN BHD|MYR|MYR|I|1005205|1005205|6700.00000000|6700.00000000|28-02-21|1|22-12-20||||500000.00000000|60|60 Days||||Kok Wai||03-7843 9303
AR-B082|BIAXIS GEOTECHNIQUE SDN BHD|MYR|MYR|I|  89251|  89251|6710.00000000|6710.00000000|30-11-18|1|01-09-18|*CREDIT HOLD*|||0.00000000|60|60 Days||||||03-8024 0405
AR-A023|ANEKA JARINGAN SDN BHD|MYR|MYR|I|1003477|1003477|672.00000000|672.00000000|31-10-20|1|23-09-20||||3000000.00000000|30|30 Days||||Mei||03-8657 5150
AR-G003|GEOHAN S/B|MYR|MYR|I|1002633|1002633|67210.20000000|67210.20000000|30-10-20|1|10-08-20||||5000000.00000000|60|60 Days||||Kok Wai||03-7727 3608
AR-L018|LEBROTHERS CONSTRUCTION S/B|MYR|MYR|I|1003309|1003309|67260.48000000|67260.48000000|30-11-20|1|14-09-20||||8000000.00000000|60|60 Days||||Eeyan||03-8926 6098
AR-L018|LEBROTHERS CONSTRUCTION S/B|MYR|MYR|I|1003339|1003339|67260.48000000|67260.48000000|30-11-20|1|15-09-20||||8000000.00000000|60|60 Days||||Eeyan||03-8926 6098
AR-H051|HSL GROUND ENGINEERING SDN BHD|MYR|MYR|I|1005468|1005468|6732.00000000|6732.00000000|28-02-21|1|11-01-21||||100000.00000000|30|30 Days||||Ken||03-9174 5150
AR-B036|BRUNSFIELD TRADING SDN BERHAD|MYR|MYR|I|1004339|1004339|67356.80000000|67356.80000000|28-02-21|1|04-11-20||||5000000.00000000|90|90 Days||||Mei||03-7726 9898
AR-B036|BRUNSFIELD TRADING SDN BERHAD|MYR|MYR|I|1003005|1003005|67392.00000000|67392.00000000|29-11-20|1|27-08-20||||5000000.00000000|90|90 Days||||Mei||03-7726 9898
AR-H057|HUASHI (MALAYSIA) SDN BHD|MYR|MYR|I|  97393|  97393|67419.00000000|67419.00000000|29-02-20|1|30-11-19|*CREDIT HOLD*|||8000000.00000000|90|90 Days||||Mei||03-9174 5568
AR-G003|GEOHAN S/B|MYR|MYR|I|1003266|1003266|67427.10000000|67427.10000000|30-11-20|1|10-09-20||||5000000.00000000|60|60 Days||||Kok Wai||03-7727 3608
AR-T073|T. J. CIVIL & STRUCTURAL CONTRACTOR SDN BHD|MYR|MYR|I|1000038|1000038|67492.75000000|67492.75000000|30-03-20|1|03-01-20|*CREDIT HOLD*|||200000.00000000|60|60 Days||||||03-7845 8958
AR-P058|PEMBINAAN BINTANG BARU SDN BHD|MYR|MYR|I|1004906|1004906|6756.89000000|6756.89000000|30-04-21|1|02-12-20||||10000000.00000000|0|CASH||||Mei||03-6275 6555*
AR-C114|CHINA 1ST METALLURGICAL CONSTRUCTION (M) SDN BHD|MYR|MYR|I|  97546|  97546|67585.28000000|67585.28000000|01-03-20|1|07-12-19|*CREDIT HOLD*|||0.00000000|30|30 Days||||Mei||03-80113148
